filename,filepath,fold,target,src_file,take,zero_crossing_rate,zero_crossings,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,spectral_centroids,spectral_centroids_delta,spectral_centroids_accelerate,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,spectral_rolloff,spectral_flux,spectral_bandwidth_2,spectral_bandwidth_3,spectral_bandwidth_4,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12,mfcc13,mfcc_delta_13,mfcc_accelerate_13,mfcc14,mfcc_delta_14,mfcc_accelerate_14,mfcc15,mfcc_delta_15,mfcc_accelerate_15,mfcc16,mfcc_delta_16,mfcc_accelerate_16,mfcc17,mfcc_delta_17,mfcc_accelerate_17,mfcc18,mfcc_delta_18,mfcc_accelerate_18,mfcc19,mfcc_delta_19,mfcc_accelerate_19
1-84393-A-32,/home/tarcidio/analysis-ESC50/audios/audio2/1-84393-A-32.wav,1,32,84393,A,0.01270435474537037,1415,-58.874863,-70.63934,1.0676714e-05,-8.1523496e-05,810.2909725591222,-2.1588695602993258,1.9175866385657498,0.30625898,0.33188376,0.42880502,0.5341038,0.67168,0.88439506,0.82482755,0.72500736,0.55400187,0.38562274,0.30124345,0.2983298,89.10290948275862,1455.3354899088542,1.1947571,1902.4550567746057,2745.370415065638,3441.954687164496,-435.5609,-0.6131134,0.19538318,51.056595,-0.11390629,0.02465965,51.134964,-0.090444624,-0.07419763,39.270245,-0.12011785,-0.02326902,31.12474,-0.014000888,-0.042910725,38.02717,0.048914578,-0.10774221,26.993156,-0.044619303,0.0006787512,32.198093,-0.14975463,-0.02799529,22.032446,0.016207688,-0.040693,22.886503,0.037927557,-0.06156161,18.80587,0.03165097,-0.033077624,12.657837,0.034492906,-0.0003912631,6.778811,0.1344832,-0.06300701,6.5330687,0.026916346,0.013483427,5.276862,0.040010802,-0.017929198,5.188696,-0.005746171,0.0050570327,2.8718197,-0.008859694,0.0076402505,3.3444886,-0.03491571,0.0146463,1.3003464,-0.014254708,0.026457455,-0.51088303,-0.007220032,0.010029674
1-84704-A-39,/home/tarcidio/analysis-ESC50/audios/audio2/1-84704-A-39.wav,1,39,84704,A,0.19042326274671054,7420,-43.599384,-59.376106,2.2493155e-05,1.2911599e-05,3064.18283021217,21.116895514228474,9.212316672900657,0.4518608,0.53730816,0.6186016,0.66599405,0.64867985,0.55265784,0.52093494,0.4000399,0.46481124,0.5977411,0.38853526,0.37942505,107.666015625,6331.6117136101975,1.5713217,2761.828193414589,3225.696558246287,3620.5971606924486,-313.54892,1.4258517,1.0875757,31.965387,-0.12434171,0.07554544,8.486676,-0.3776265,-0.2504241,16.436548,-0.2836729,-0.17141697,1.1599959,-0.31759524,-0.19419633,12.042066,-0.17356223,-0.07850115,-0.64455026,-0.17550585,-0.023958627,15.825355,-0.18029177,-0.17866823,1.081173,-0.16972025,-0.05190409,8.976738,-0.07422631,-0.01861183,2.061605,-0.12648468,-0.11446663,5.5755987,-0.1174681,-0.09462905,2.770024,-0.09478918,-0.04401116,7.801182,-0.11369163,-0.14019798,0.8110058,-0.16764784,-0.20801747,11.749725,-0.030151743,-0.019107943,-0.12434829,-0.064328894,-0.019386336,6.04962,-0.0599841,-0.12419786,0.878344,-0.003970965,0.009867726,3.8835473,0.023855919,0.012847255
1-84705-A-39,/home/tarcidio/analysis-ESC50/audios/audio2/1-84705-A-39.wav,1,39,84705,A,0.19776675575657895,3901,-37.328735,-64.37543,0.0009455119,0.0003147224,3221.8546308442506,-63.529907050332724,23.933171703416463,0.572655,0.5467699,0.5452768,0.56024945,0.58797866,0.7715355,0.64927197,0.5560314,0.6818026,0.6707117,0.7071764,0.62382525,112.34714673913044,6772.475714432566,0.9458286,2829.544863476094,3222.446188436367,3565.3738301271997,-262.96136,-22.077896,-1.074779,58.844566,0.83378655,-1.4187504,-0.43877828,1.2665908,-0.33223745,12.316725,-0.7722523,-0.116260126,-1.0110967,-0.31406888,0.23519832,11.531142,-0.6782969,0.009857379,-5.691669,0.3946844,0.0826208,8.5355,0.16162892,-0.12315238,-6.128264,0.6307951,-0.17468394,6.0538025,0.19926096,-0.18134487,-7.318871,0.6368503,-0.04955641,2.4043,-0.10216893,0.11654824,-6.252573,0.24774507,0.010358281,1.1798574,-0.13752109,-0.02703708,-4.978592,0.25923622,-0.022058478,6.942916,-0.28686157,-0.11150433,-4.7917747,0.34995684,-0.0115899425,3.887912,-0.19343404,0.060566362,-3.2696946,0.17789885,0.01274746,-0.17492323,0.026686301,0.031963777
1-85909-A-29,/home/tarcidio/analysis-ESC50/audios/audio2/1-85909-A-29.wav,1,29,85909,A,0.030219184027777776,3347,-35.281647,-28.504074,1.3766262e-05,7.1407603e-06,1398.7051608050747,-2.4836740847877405,0.772280221193585,0.78283745,0.70460165,0.6754768,0.6775599,0.7012796,0.6688591,0.62879145,0.6200084,0.6582214,0.6784031,0.72802633,0.7959962,112.34714673913044,3032.941691080729,1.5444006,2166.891162191104,2895.4021101608732,3532.0594186533167,-401.20233,0.077691965,0.1389299,109.187195,-0.091793254,-0.04501853,14.551108,0.27324262,-0.0523315,28.160189,0.071538314,0.010022526,16.995764,-0.03972083,-0.013413553,21.099531,-0.023469634,-0.0049425983,8.185888,0.06396235,-0.000635529,14.199655,0.07602902,-0.010801185,0.08410419,-0.014742057,-0.017920313,10.506751,-0.003771719,-0.020186557,-0.41939408,0.02510997,0.0007646834,9.508439,0.032512538,0.01600589,2.8131506,-0.019003995,0.009106018,9.842122,0.037625797,0.02633972,0.98944926,-0.012183268,0.017834509,9.773314,0.037257556,0.028144129,3.6983974,-0.019235086,0.011640606,9.059413,0.05901017,0.021438729,1.5608599,0.041328747,0.014293472,7.7214684,-0.011442186,0.024221985
1-87565-A-29,/home/tarcidio/analysis-ESC50/audios/audio2/1-87565-A-29.wav,1,29,87565,A,0.026850947627314815,2980,-40.911884,-42.397713,-1.1039155e-05,-9.476295e-05,1404.149880754227,-3.865040090000488,-0.6837325297115951,0.66348916,0.7063477,0.7525294,0.6741774,0.5197238,0.44256592,0.4121639,0.45518282,0.4948803,0.5155604,0.5722298,0.6465695,43.06640625,3439.3310546875,1.3351178,2270.386119955225,2987.780612348541,3623.60342239372,-315.65012,-1.3550893,0.13877381,106.92564,-0.23953946,0.03554791,18.134201,0.41954228,-0.036980677,29.937223,0.17481805,-0.054402784,12.367028,0.22149137,-0.0008954737,15.459516,0.17439185,0.0009778826,9.402922,0.1461384,0.0038197713,13.559328,0.055491183,0.006124536,4.590447,0.15339468,0.036282443,9.760595,0.07295225,0.006478035,2.2449744,0.005305142,-0.029092189,9.4178295,0.057878785,0.015876759,5.166222,0.006658306,-0.0010115554,10.289958,-0.011741696,-0.027742064,5.622456,0.04253722,-0.017234711,7.3950734,-0.0355979,-0.005929411,2.2525232,-0.00058521936,0.01811075,7.7967014,-0.0045228563,-0.00895445,-3.1302094,0.0012512538,-0.009984775,3.9138517,-0.0019040162,-0.0023339412
1-88409-B-45,/home/tarcidio/analysis-ESC50/audios/audio2/1-88409-B-45.wav,1,45,88409,B,0.05183467158564815,5758,-50.498447,-73.34435,1.975226e-05,-4.2144447e-06,1152.6421344512187,-1.100616523143364,0.19854266637057563,0.55029273,0.56337345,0.58135456,0.56424385,0.6268791,0.575052,0.5083272,0.61850965,0.6976307,0.7199786,0.58227926,0.55732495,198.76802884615384,2157.6568603515625,1.0051018,1525.8293424349167,2212.5984919414113,2861.6772093838554,-110.259315,-0.057077575,-0.13120483,171.25043,0.061441086,0.0126254205,-22.01809,0.010800104,0.030218022,21.181871,0.03493039,-0.06463108,-1.6626387,0.01909095,-0.030786231,-1.4707147,-0.0013886999,-0.016900638,-12.723918,0.010044868,0.017608404,8.617807,0.0059862514,-0.014270931,-23.200422,-0.015424292,0.020743035,7.9885793,-0.021357713,0.012673801,-13.361229,-0.052889444,-0.0021564534,0.21876056,-0.022152057,-0.010920704,-13.315661,0.0018817484,0.02363317,3.3602967,0.0006273742,-0.010601555,-9.235813,0.002106698,-0.006335978,0.31871122,0.021909023,-0.007753199,-9.743295,0.02041465,0.01571138,-0.7432849,-0.007634887,0.015466654,-4.7296953,-0.030836055,0.034355376,-0.8183762,-0.014132853,0.01997281
1-88807-A-39,/home/tarcidio/analysis-ESC50/audios/audio2/1-88807-A-39.wav,1,39,88807,A,0.4309663318452381,23210,-52.123497,-67.77778,-1.428112e-05,-7.437996e-06,5337.444351909662,-22.483730440822992,-5.849524908874681,0.5395485,0.7071274,0.48218435,0.46917257,0.42188692,0.43745372,0.39363718,0.5342506,0.42795515,0.48551762,0.57321125,0.48213458,135.99917763157896,8285.0537109375,1.9251616,2713.303237283771,3084.3765399637946,3400.0780245111728,-476.83646,-0.68085754,-0.32281497,-26.728838,-0.2796318,0.05848901,12.155941,-0.18305372,-0.10541182,8.508991,-0.0019947614,0.010693321,-0.7317893,0.15043215,-0.058442555,13.061591,0.16429323,-0.078578115,0.2753853,0.078904204,-0.061553963,16.594666,0.017686825,-0.068826735,-2.305537,0.11644278,0.033485714,12.512181,0.0050387145,-0.053430896,1.381974,0.13744321,0.0070242495,10.839563,-0.03464062,-0.029736515,-1.7165395,0.11676531,0.033975046,9.9477,0.014745608,-0.03615629,2.8296738,0.12868002,0.031721715,7.117914,0.04152814,-0.010268664,0.7034169,-0.044524565,0.012390992,10.199654,-0.009917986,0.020571876,-0.18859059,0.067892686,0.029303715,10.533341,0.0018136456,-0.026176356
1-90797-A-15,/home/tarcidio/analysis-ESC50/audios/audio2/1-90797-A-15.wav,1,15,90797,A,0.2194873046875,11285,-72.62419,-79.6892,-5.8163278e-06,-1.5451671e-05,3787.661904830259,-53.680672274149856,10.961396475182285,0.39924586,0.30178052,0.3115238,0.3322282,0.26776943,0.324716,0.4391528,0.4617628,0.45919818,0.40801796,0.41817206,0.46800727,54.978390957446805,6749.58251953125,1.6531422,2643.0173437474673,3106.8544808943143,3506.9956132256684,-481.95898,-3.4781547,-1.4336407,34.563656,0.17846562,-0.23374973,7.206607,-0.0745557,0.1411405,-9.275785,0.28103274,-0.072526015,-6.0014124,-0.10945658,0.12505022,1.8481994,0.13271995,-0.061295852,-20.775698,0.31127015,0.083369315,-2.0920322,-0.03510546,0.1386382,-3.1936867,-0.07205952,0.045229215,2.384554,0.0042215027,-0.07872227,-4.736795,0.16450804,-0.039136276,2.419677,-0.1951396,0.042767223,-2.3516743,0.14974694,-0.02186843,2.6103835,-0.072697505,-0.08335391,0.9962893,-0.012755763,-0.014824913,1.270149,-0.049109828,-0.057910174,1.4411042,0.24012314,-0.034968987,6.994095,-0.27000964,0.030994272,0.19557056,0.22935669,-0.10045965,2.7746224,-0.054564133,0.013323438
1-94231-B-32,/home/tarcidio/analysis-ESC50/audios/audio2/1-94231-B-32.wav,1,32,94231,B,0.19035056785300927,21130,-21.155546,-51.603832,-6.17835e-07,3.8713183e-06,3382.5282235467726,2.7035979779768473,2.1468799430178045,0.8053154,0.57279944,0.5202333,0.5929324,0.55611145,0.55244535,0.51894045,0.5162278,0.53004104,0.57664555,0.64436203,0.7171108,95.703125,7181.4727783203125,1.8641015,2929.865947219991,3276.032237533707,3576.871458808869,-432.5891,-1.0663147,0.23555756,59.509125,-0.028046293,-0.1318649,-0.50690264,0.18183772,-0.13569911,23.35859,0.02171751,-0.024715755,-2.6195025,0.08656449,0.042684812,7.882679,0.09999556,0.004847103,-9.482249,0.06059196,0.037467327,8.8756075,-0.024472568,0.023074565,-13.164544,0.05269726,0.03259749,3.6431036,0.025006643,-0.005078799,-12.814787,0.018187907,0.037250895,6.1950207,-0.029514372,0.018431948,-4.3482876,-0.034160227,0.009649716,4.4613314,-0.039501928,-0.018322269,-11.107227,-0.021624187,-0.028018298,5.8308935,0.01613936,-0.020035077,-4.7657933,-0.020042619,-0.007858674,6.3883862,-0.005674508,-0.026677303,-7.765531,-0.010881739,-0.026118781,5.3521433,-4.506939e-05,-0.0029554754
1-95563-A-31,/home/tarcidio/analysis-ESC50/audios/audio2/1-95563-A-31.wav,1,31,95563,A,0.044684516059027776,4944,-16.667933,-39.12598,-0.0024122456,-0.00035984526,2454.9851218689123,3.5920332331778035,-1.2233909463869719,0.79388076,0.81096494,0.7513938,0.63816553,0.6217608,0.68565226,0.6531265,0.58813125,0.5884023,0.6238758,0.65041834,0.7086529,151.99908088235293,5081.0882568359375,2.89957,2631.6333582965535,3162.6497071271447,3623.8226754313587,-425.15298,0.025930898,-0.14529303,87.537025,-0.12966628,-0.015713798,30.929197,0.034032814,-0.004136271,21.815304,0.05688776,0.0089498805,8.713674,0.049924523,-0.0012700161,17.346891,0.031816516,0.006031045,-2.5638254,0.002481423,0.0049488037,20.389748,-0.06891464,0.011417795,-1.0720967,0.02356507,-0.0040813927,12.422103,-0.015205712,-0.014688785,1.7468491,0.020182738,-0.011990752,11.664299,-0.03993171,0.008976433,2.306092,-0.020132413,0.018577792,6.033081,-0.008026165,0.017842956,-1.7719668,0.012533162,0.021716062,5.189679,-0.033692513,0.0009095834,-4.84465,-0.0119111715,0.0028843526,0.2785066,0.055478096,-0.020530423,-1.5907578,-0.01922766,-0.0073461654,4.1747355,0.027836526,3.741516e-05
1-96950-A-9,/home/tarcidio/analysis-ESC50/audios/audio2/1-96950-A-9.wav,1,9,96950,A,0.13727875617937854,12468,-79.941055,-80.0,2.1717825e-07,-2.6081955e-07,2185.124731656143,10.359448080994417,-0.3521505548757114,0.4470572,0.4180286,0.3325031,0.38113558,0.53104043,0.7239529,0.57649356,0.46453065,0.51610494,0.5199705,0.48628184,0.45633814,63.02400914634146,3560.399563029661,0.87023443,1788.7519117901306,2418.321745599714,2984.7467170517057,-465.17673,-0.3355875,-0.24759878,42.68713,-0.80858994,-0.051411342,-86.06221,-0.18139872,0.20478773,-52.34035,-0.0065968186,0.12095521,-12.022389,0.120688505,-0.028920438,3.0669794,0.26679334,-0.08253482,-20.744757,0.20618425,0.015470195,-3.7624946,0.23622207,0.03759769,-16.169937,0.08331763,0.06080658,-5.3835077,0.05458436,0.0071355556,0.051933676,0.0026490109,-0.0013287963,-3.118704,-0.019755473,0.037618537,-4.880257,-0.04923986,0.017410962,8.635859,-0.027421126,-0.060741246,-3.3763165,-0.027254282,-0.0052127475,-3.6727486,0.028942838,0.02877799,-3.261372,0.043001477,0.0015286237,1.411259,0.084632084,-0.005281116,-5.5177097,0.026870027,-0.019769676,1.7001029,0.03866916,0.004078381
1-96950-B-9,/home/tarcidio/analysis-ESC50/audios/audio2/1-96950-B-9.wav,1,9,96950,B,0.14881727430555555,15815,-79.88225,-80.0,-9.2370136e-08,-5.9357166e-07,1942.61220717344,2.6428489384736507,0.6968871624004281,0.31353974,0.2632629,0.16921882,0.20673724,0.3342383,0.5324186,0.61367804,0.47384393,0.51049525,0.5055384,0.34654456,0.3256025,112.34714673913044,2579.719344429348,1.39321,1210.9524254454561,1836.226379149766,2440.1946089304483,-342.62274,-1.1415615,0.03484512,55.797516,-0.42657936,0.0068753976,-124.163216,0.6689064,0.11825862,-55.053177,0.23255976,0.11385147,-0.5296634,-0.12762976,0.0037284174,-3.2430644,-0.046062477,0.03777043,-23.479658,0.033185963,0.017190404,-4.780903,0.07800022,0.011639575,-12.667279,0.07488485,0.0066653704,4.2351084,-0.027475124,-0.031748742,1.116076,-0.007240823,-0.013709303,-11.422242,0.06608995,0.0136629995,-8.157921,-0.031051598,-0.0047605922,2.176288,-0.101349995,-0.0013258469,-7.1789103,0.007618075,-0.0075683165,3.5507429,0.045686547,-0.01588978,6.3903255,-0.025579693,0.003842163,1.8781719,-0.031164104,0.006155491,-5.7728987,0.013565994,-0.010942095,4.8970838,0.0057685734,6.7635e-05
1-9887-A-49,/home/tarcidio/analysis-ESC50/audios/audio2/1-9887-A-49.wav,1,49,9887,A,0.3060641818576389,33952,-70.674126,-79.586914,-2.1509646e-05,6.003219e-07,4335.632997385362,15.1160119982879,-8.037143584467904,0.38239953,0.4499607,0.4762896,0.33201233,0.20498466,0.23752435,0.43461356,0.31869882,0.17876227,0.13071191,0.18958378,0.3299425,107.666015625,7316.8528238932295,2.3133588,2508.703192826255,2901.5140495251394,3236.7712920693543,-210.38503,0.51819396,-0.49935383,9.115113,-0.5594223,0.28056934,-8.618841,0.13927127,-0.17005225,6.364208,0.04140232,-0.08608452,-19.910097,0.0071563986,0.055822916,4.2575893,0.0425909,-0.013773534,-3.5283208,-0.0031773536,0.010489066,11.49789,0.060039397,0.03751734,-16.994825,0.03693033,0.026845608,-12.638262,0.02483356,-0.0007751606,-2.0033417,0.04500552,-0.06825469,4.978398,-0.1366392,0.007920455,-5.8942747,-0.010400067,0.06360704,12.2892885,0.18992256,-0.045889854,-6.478104,0.04928324,0.03012534,1.4767795,0.042408247,0.049047656,-7.129539,-0.02652005,0.02832599,3.401518,-0.06553725,0.03703533,-6.95885,-0.1504957,0.047149245,5.9879475,0.10163489,-0.041939497
2-102414-F-17,/home/tarcidio/analysis-ESC50/audios/audio2/2-102414-F-17.wav,2,17,102414,F,0.35592086226851855,39469,-37.687542,-70.479836,9.61523e-05,5.0820527e-06,4266.180497552409,-7.846879192798766,-0.3371602827201877,0.4606235,0.5109229,0.45771408,0.3610671,0.34741804,0.37289435,0.42472273,0.52105236,0.70188266,0.7268075,0.52034587,0.39947712,135.99917763157896,7895.7570393880205,1.2267677,2978.854182378265,3275.121143189365,3514.4251948478504,-517.75665,0.43942797,0.04248844,9.267683,0.27185568,-0.041515686,6.4160237,-0.32191807,-0.030842476,18.741825,-0.4067581,-0.0026371765,-6.9887977,0.00274656,-0.01408565,-3.0512934,0.14964616,-0.004889349,-16.49563,0.022993736,0.06872535,1.3173158,-0.087248504,0.008212077,-7.876986,-0.10599666,0.06994135,-4.2898283,0.03733669,0.00079932756,-14.510055,0.1213834,0.031594172,9.419463,0.07486015,0.03321914,4.7333136,0.13110898,0.024476424,10.486843,0.07296735,-0.015161653,-0.5661492,0.017043738,0.0022043695,9.978932,-0.003618894,-0.020804623,1.1539294,0.030071942,-0.04206875,12.141785,-0.06194126,-0.0767744,3.4687033,-0.014753532,-0.031254716,6.658783,-0.050862122,-0.003076613
2-103424-A-3,/home/tarcidio/analysis-ESC50/audios/audio2/2-103424-A-3.wav,2,3,103424,A,0.07223731884057971,2566,-27.237078,-36.72462,7.17996e-05,0.00059701025,1441.2718598795245,-15.229492826704917,-7.337139690916513,0.5469945,0.35024968,0.3671896,0.5290419,0.5803238,0.46643996,0.23176892,0.12467536,0.09454428,0.117923304,0.17563067,0.4091037,71.77734375,2443.3944038722825,0.95712316,1633.0418129804893,2284.4129476689163,2901.299796347635,-22.523714,-4.8104577,-2.2061822,138.23665,-0.51687396,-0.5978339,-40.186954,0.9343241,0.037295494,6.092348,-0.09846763,-0.057305876,-9.9810705,0.059232242,0.020796655,11.144487,0.048859376,-0.058366306,-2.4276335,0.104193255,0.057658963,11.445904,-0.2263692,-0.05939006,-2.2370207,-0.054530606,0.053263076,-4.1378136,0.04009249,-0.05937005,-3.1443903,-0.06880208,-0.046983242,11.021356,-0.25673392,-0.07560839,-1.793425,0.18196283,-0.06401658,0.10486907,0.14635623,-0.026531333,-15.198056,0.43341464,0.060008477,-0.7815917,-0.115861475,-0.027971506,-8.714508,-0.021610465,-0.07780033,-0.549413,-0.1045151,-0.10929714,-4.618979,0.22841968,-0.020805327,8.910064,-0.18012626,-0.0275252
2-104105-A-19,/home/tarcidio/analysis-ESC50/audios/audio2/2-104105-A-19.wav,2,19,104105,A,0.021979437934027776,2440,-58.242405,-77.800995,1.6278872e-06,7.0362403e-06,545.816593165759,-1.5061783214815536,0.7095096907150539,0.6224441,0.5762902,0.61058724,0.53987765,0.49976996,0.51660305,0.49047318,0.49823338,0.4753215,0.50293165,0.5618689,0.6371559,172.265625,699.23095703125,0.9593788,1141.764657295808,2004.5892104798588,2771.035007700539,-298.7899,-0.18425286,0.03550009,192.04144,-0.031366244,-0.043313544,71.09212,0.15299575,-0.02850868,6.4013844,0.07674798,0.06359757,-3.0918486,0.019893797,0.023151418,11.797236,0.0067856666,-0.004410437,8.191796,0.04320702,-0.0048116446,1.4124489,0.037916705,0.019979246,0.14062338,-0.014293682,0.022038637,1.0191709,-0.045694795,-0.0011573724,-2.6392279,-0.04269251,0.0017955485,-4.4875116,-0.024147872,0.0076861475,-7.3039336,-0.0018451744,0.010146066,-7.337484,-0.0011426762,0.025783503,-7.04074,-0.01613383,0.020243673,-3.0549376,-0.01701217,0.006945809,-4.346605,-0.014221428,0.0021587461,-4.5092955,-0.00497567,-0.021236697,-2.5574582,-0.011588896,-0.019553186,-2.2780669,-0.04093186,-0.010376988
2-104475-A-37,/home/tarcidio/analysis-ESC50/audios/audio2/2-104475-A-37.wav,2,37,104475,A,0.3598338939525463,39931,-79.8603,-80.0,-1.1368398e-07,-2.897326e-07,3645.3214720414912,-0.46286670753018994,0.4179985772261772,0.24981202,0.9191783,0.08133596,0.05916453,0.36667466,0.06525769,0.017287852,0.035777953,0.14961727,0.43198845,0.11067735,0.009880163,60.09265988372093,4820.247395833333,0.96286476,1750.4583501824518,2027.9278665667782,2266.3996859562485,-673.5511,0.34495494,0.11297106,-18.634256,-0.018219559,-0.017063681,-37.648224,-0.10309182,-0.029571392,22.881718,0.025252555,0.0056630163,-88.31612,-0.21682799,-0.073949575,-20.207533,-0.01597302,0.008522963,23.833849,0.0527373,-0.005515818,45.418816,0.098528475,0.016781816,21.64587,0.03457353,0.0038692001,-11.785047,-0.046513088,-0.031014478,3.2458117,0.03476414,0.010917382,-19.95949,-0.055006176,0.006372488,-32.384235,-0.06010407,0.0061884345,6.977698,0.036024246,-0.005585615,39.842133,0.08278055,0.018925322,-3.80153,-0.005436319,-0.0018122881,11.6902075,0.020307554,-0.020496933,10.883059,0.02050738,0.011776485,-32.681065,-0.058760855,0.0032786364,-5.810494,0.030819023,0.0030409207
2-104877-A-3,/home/tarcidio/analysis-ESC50/audios/audio2/2-104877-A-3.wav,2,3,104877,A,0.0713207103587963,7907,-43.72309,-69.62055,-6.0240316e-05,-4.368257e-05,1531.1032648695652,5.580227967171132,0.8467196428089492,0.3903141,0.43778172,0.3217256,0.32815945,0.39333758,0.36870018,0.3303911,0.35315597,0.4307554,0.4153984,0.38169459,0.4032299,112.34714673913044,3070.8740234375,1.1871423,1906.094554430893,2536.0188336514893,3106.6132773527625,-317.17654,-0.48882687,0.09210993,130.18474,-0.40834728,-0.06419117,0.94071186,-0.117708035,-0.0012437371,18.87202,0.021916363,0.021488115,9.028207,-0.0037253345,-0.012570946,15.459837,0.09136375,0.016642215,-9.378529,0.12766105,0.005202245,6.9428644,-0.024081714,-0.027915932,-0.19793412,0.120064296,0.0106026335,3.0567107,0.07526892,0.009531385,-9.558788,0.029499624,0.0010424544,0.2364089,0.031041201,0.006705024,-2.7831051,0.039399307,0.008327323,-0.14016639,0.012782115,0.04052074,-1.7684973,0.04258953,0.012065984,-4.63576,-0.0057317903,0.018168174,0.83792484,-0.029382654,-0.004138315,1.0535032,0.042498592,0.02657698,-0.94158554,-0.0027660131,0.0038047796,-2.956152,0.008142834,0.032471623
2-106015-A-44,/home/tarcidio/analysis-ESC50/audios/audio2/2-106015-A-44.wav,2,44,106015,A,0.03510425708912037,3898,-45.56723,-34.129917,3.8213813e-05,3.2836368e-05,867.3032717305775,0.4582265425118695,1.7075772293615445,0.30594745,0.14105816,0.1151257,0.1934873,0.4099102,0.48482,0.41828397,0.43358865,0.22432147,0.23012163,0.51349604,0.8744401,135.99917763157896,1660.2498372395833,0.96629053,1343.1423677245787,1999.7675146595575,2638.313152864792,-209.80333,-0.04668923,0.16282175,171.47511,-0.03412301,-0.122620754,1.2061168,0.020331316,0.040881094,62.330006,-0.038197666,-0.0672473,12.051322,0.0035052642,0.005109478,12.039449,-0.0353185,-0.034036167,-0.44333795,0.036736354,0.010782646,-6.210925,0.006030988,-0.0022884,-35.697124,0.027820542,0.060726546,-3.988759,-0.00071845896,0.016291568,1.4537026,0.027407603,0.010756826,11.126948,-0.027057985,-0.053513337,-4.369272,0.0069067013,0.0047104997,11.166477,0.0031064092,0.014864709,-2.5000396,0.021174178,0.033320803,5.1052785,0.014161528,0.008860511,4.8618965,0.015782444,-0.011837829,10.549286,-0.018075071,-0.046844855,-6.4132814,0.0018095771,-0.014627131,-4.5564294,-0.008006139,0.005296335
2-106015-B-44,/home/tarcidio/analysis-ESC50/audios/audio2/2-106015-B-44.wav,2,44,106015,B,0.03242323133680555,3599,-42.569706,-39.48466,2.424664e-06,-6.200138e-05,803.883450957364,-0.02156591570674072,0.7160591978202369,0.3987539,0.091868706,0.094637394,0.13075767,0.23205702,0.17023611,0.31540057,0.66476166,0.4476817,0.28262737,0.42051372,0.8268968,123.046875,1377.6763916015625,0.9673452,1265.7268856244675,1936.9118491991746,2582.3710909579763,-212.91745,0.026779778,0.011928073,178.46759,-0.004760347,-0.07579106,2.305395,-0.006944875,0.022985075,57.17486,-0.0030936224,-0.029033728,9.51203,0.046561915,-0.014247651,13.696404,-0.0011538996,-0.013186133,-3.0302684,-0.012075888,0.02952335,-10.799499,-0.05219615,-0.0031389506,-33.52448,0.00625094,0.023338972,-2.8663042,0.0014283436,-0.0031420093,2.4192965,0.031271495,-0.0037131994,12.447506,0.037710693,-0.0005140426,-4.145682,-0.015676813,0.014922054,10.962755,-0.012258134,-0.031688195,0.14354399,0.004855195,-0.003436902,8.078129,-0.00036390845,0.002967002,4.9177203,0.055510487,-0.008880663,6.9294043,-0.009991299,-0.007873953,-4.9220614,-0.003973228,0.03259296,-3.4715166,0.014382164,0.004691026
2-106486-A-44,/home/tarcidio/analysis-ESC50/audios/audio2/2-106486-A-44.wav,2,44,106486,A,0.11128065321180555,12344,-23.626976,-24.416689,-0.00010677241,4.371999e-05,2577.4381536093833,-1.007973644101533,-0.11458171042221149,0.4829077,0.58011854,0.6202015,0.73770016,0.79011816,0.7433045,0.7475583,0.77735573,0.7206857,0.5679095,0.4907337,0.403027,99.38401442307692,6018.829345703125,1.0259633,2746.6225115169577,3226.207522928185,3655.227929916427,-217.38156,0.089759015,-0.068856396,81.519936,0.03277107,-0.0116767045,-8.133793,0.022279484,-0.020661993,28.823025,-0.0036605974,0.0070394166,15.630795,0.011321484,-0.0052533876,22.575682,-0.024650767,0.0072622476,-1.7198344,0.03753802,0.030282103,4.4717617,0.06935779,-0.013903038,-8.592781,0.015622998,-0.0040225526,21.838943,-0.028266791,0.014779891,-0.63579524,-0.011010863,0.006273666,10.089003,-0.0198902,0.00039280785,-3.5622203,-0.048096843,0.035669837,15.646611,-0.053471114,0.00088200415,-10.185366,0.005075165,0.03125833,5.4147644,-0.001651775,-0.022053195,-6.42471,0.026641896,-0.007702788,7.4153237,0.007053261,0.005928598,0.30394503,0.030960886,-0.0157544,9.484994,0.017103499,-0.024643948
